,NOC,Year,duration,event,veteran_ratio,HHI,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,female_ratio,athlete_growth,athlete_growth_last,events_per_athlete
860,ISL,1932,6,0,0.0,0.0,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.0
861,ISL,1936,7,0,0.0,0.408284023668639,3,15,8,3,5.0,2.6666666666666665,0.0,11.0,5.0,1.0666666666666667
862,ISL,1948,10,0,0.0,0.07544581618655692,4,34,23,5,8.5,5.75,0.06976744186046512,18.0,0.5833333333333334,1.2352941176470589
863,ISL,1952,11,0,0.2222222222222222,0.12345679012345678,5,41,28,5,8.2,5.6,0.04918032786885246,8.0,-0.5263157894736842,1.4146341463414633
864,ISL,1956,12,1,0.0,0.5,6,43,28,5,7.166666666666667,4.666666666666667,0.047619047619047616,1.0,-0.7777777777777778,1.3953488372093024
865,ASA,1988,0,0,0.0,0.16666666666666669,1,6,6,4,6.0,6.0,0.0,0.0,0.0,1.0
866,ASA,1992,1,0,0.6666666666666666,0.3333333333333333,2,7,8,4,3.5,4.0,0.0,-0.5,-0.5,1.1428571428571428
867,ASA,1996,2,0,0.2857142857142857,0.18367346938775508,3,12,12,5,4.0,4.0,0.0625,0.16666666666666666,1.3333333333333333,1.0833333333333333
875,SAM,1984,0,0,0.0,0.1111111111111111,1,8,9,3,8.0,9.0,0.0,0.0,0.0,1.125
876,SAM,1988,1,0,0.09090909090909091,0.09090909090909091,2,18,16,4,9.0,8.0,0.0,0.375,0.375,1.0555555555555556
877,SAM,1992,2,0,0.2,0.20000000000000004,3,22,17,4,7.333333333333333,5.666666666666667,0.0,-0.375,-0.5454545454545454,1.0909090909090908
878,SAM,1996,3,0,0.0,0.20000000000000004,4,27,19,4,6.75,4.75,0.03333333333333333,-0.375,0.0,1.0740740740740742
882,RWA,1984,0,0,0.0,0.16666666666666669,1,3,6,1,3.0,6.0,0.3333333333333333,0.0,0.0,2.0
883,RWA,1988,1,0,0.16666666666666666,0.15625,2,8,9,1,4.0,4.5,0.42857142857142855,1.0,1.0,1.75
884,RWA,1992,2,0,0.2,0.16000000000000003,3,16,12,2,5.333333333333333,4.0,0.375,2.3333333333333335,0.6666666666666666,1.5
885,RWA,1996,3,0,0.25,0.25,4,19,12,2,4.75,3.0,0.32142857142857145,0.3333333333333333,-0.6,1.4210526315789473
893,CRO,1992,0,1,0.0,0.1011342155009452,1,39,23,11,39.0,23.0,0.13043478260869565,0.0,0.0,1.1794871794871795
894,DMA,1996,0,0,0.0,0.16666666666666669,1,6,6,2,6.0,6.0,0.3333333333333333,0.0,0.0,1.0
902,HAI,1900,0,0,0.0,0.25,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
903,HAI,1904,1,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
904,HAI,1906,1,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
905,HAI,1908,2,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
906,HAI,1912,3,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
907,HAI,1920,5,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
908,HAI,1924,6,1,0.0,0.1875,2,11,13,4,5.5,6.5,0.0,1.6666666666666667,1.6666666666666667,1.8181818181818181
909,MLT,1928,0,0,0.0,1.0,1,9,1,1,9.0,1.0,0.0,0.0,0.0,1.0
910,MLT,1932,1,0,0.0,0.0,1,9,1,1,9.0,1.0,0.0,0.0,0.0,1.0
911,MLT,1936,2,0,0.0,0.7024793388429753,2,20,2,2,10.0,1.0,0.0,0.2222222222222222,0.2222222222222222,1.0
912,MLT,1948,5,0,0.0,1.0,3,21,2,2,7.0,0.6666666666666666,0.0,-0.8888888888888888,-0.9090909090909091,1.0
913,MLT,1952,6,0,0.0,0.0,3,21,2,2,7.0,0.6666666666666666,0.0,-0.8888888888888888,-0.9090909090909091,1.0
914,MLT,1956,7,0,0.0,0.0,3,21,2,2,7.0,0.6666666666666666,0.0,-0.8888888888888888,-0.9090909090909091,1.0
915,MLT,1960,8,0,0.0,0.18343195266272194,4,31,8,6,7.75,2.0,0.0,0.1111111111111111,9.0,1.096774193548387
916,MLT,1964,9,0,0.0,0.0,4,31,8,6,7.75,2.0,0.0,0.1111111111111111,9.0,1.096774193548387
917,MLT,1968,10,0,1.0,1.0,5,31,9,6,6.2,1.8,0.0,-0.8888888888888888,-0.9,1.1290322580645162
918,MLT,1972,11,0,0.2,0.6800000000000002,6,35,9,6,5.833333333333333,1.5,0.0,-0.4444444444444444,4.0,1.1142857142857143
919,MLT,1976,12,0,0.0,0.0,6,35,9,6,5.833333333333333,1.5,0.0,-0.4444444444444444,4.0,1.1142857142857143
920,MLT,1980,13,0,0.25,0.26388888888888884,7,41,12,7,5.857142857142857,1.7142857142857142,0.019230769230769232,-0.1111111111111111,0.6,1.2195121951219512
921,MLT,1984,14,0,0.2857142857142857,0.18367346938775508,8,46,16,8,5.75,2.0,0.05084745762711865,-0.2222222222222222,-0.125,1.1956521739130435
922,MLT,1988,15,0,0.3333333333333333,0.16666666666666669,9,50,21,9,5.555555555555555,2.3333333333333335,0.06153846153846154,-0.3333333333333333,-0.14285714285714285,1.2
923,MLT,1992,16,0,0.3333333333333333,0.125,10,54,26,9,5.4,2.6,0.1232876712328767,-0.3333333333333333,0.0,1.2407407407407407
924,MLT,1996,17,0,0.2857142857142857,0.10000000000000003,11,59,31,9,5.363636363636363,2.8181818181818183,0.1686746987951807,-0.2222222222222222,0.16666666666666666,1.2881355932203389
932,CYP,1980,0,0,0.0,0.08444444444444445,1,14,13,3,14.0,13.0,0.13333333333333333,0.0,0.0,1.0714285714285714
933,CYP,1984,1,0,0.1,0.125,2,23,21,6,11.5,10.5,0.07407407407407407,-0.2857142857142857,-0.2857142857142857,1.1304347826086956
934,CYP,1988,2,0,0.2222222222222222,0.10743801652892562,3,30,28,6,10.0,9.333333333333334,0.13157894736842105,-0.35714285714285715,-0.1,1.2
935,CYP,1992,3,0,0.17647058823529413,0.06371191135734071,4,44,37,9,11.0,9.25,0.15789473684210525,0.21428571428571427,0.8888888888888888,1.1818181818181819
936,CYP,1996,4,0,0.29411764705882354,0.08333333333333333,5,56,48,9,11.2,9.6,0.16049382716049382,0.21428571428571427,0.0,1.2678571428571428
941,GUI,1968,0,0,0.0,1.0,1,14,1,1,14.0,1.0,0.0,0.0,0.0,1.0
942,GUI,1972,1,0,0.0,0.0,1,14,1,1,14.0,1.0,0.0,0.0,0.0,1.0
943,GUI,1976,2,0,0.0,0.0,1,14,1,1,14.0,1.0,0.0,0.0,0.0,1.0
944,GUI,1980,3,0,0.0,0.10000000000000003,2,23,11,4,11.5,5.5,0.0,-0.35714285714285715,-0.35714285714285715,1.0434782608695652
945,GUI,1984,4,0,1.0,1.0,3,23,12,4,7.666666666666667,4.0,0.0,-0.9285714285714286,-0.8888888888888888,1.0869565217391304
946,GUI,1988,5,0,0.3333333333333333,0.14285714285714285,4,27,16,5,6.75,4.0,0.0,-0.5714285714285714,5.0,1.1481481481481481
947,GUI,1992,6,0,0.125,0.09090909090909091,5,34,22,5,6.8,4.4,0.045454545454545456,-0.42857142857142855,0.3333333333333333,1.2352941176470589
948,GUI,1996,7,0,0.4,0.20000000000000004,6,37,23,5,6.166666666666667,3.8333333333333335,0.061224489795918366,-0.6428571428571429,-0.375,1.2162162162162162
956,BIZ,1968,0,0,0.0,0.18367346938775508,1,7,6,4,7.0,6.0,0.0,0.0,0.0,1.0
957,BIZ,1972,1,0,0.0,0.5,2,8,7,4,4.0,3.5,0.0,-0.8571428571428571,-0.8571428571428571,1.125
958,BIZ,1976,2,0,0.5,0.25,3,10,9,4,3.3333333333333335,3.0,0.0,-0.42857142857142855,3.0,1.2
959,BIZ,1980,3,0,0.0,0.0,3,10,9,4,3.3333333333333335,3.0,0.0,-0.42857142857142855,3.0,1.2
960,BIZ,1984,4,0,0.0,0.21893491124260359,4,21,13,5,5.25,3.25,0.0,0.5714285714285714,1.75,1.1904761904761905
961,BIZ,1988,5,0,0.2,0.19526627218934917,5,29,15,5,5.8,3.0,0.0,0.42857142857142855,-0.09090909090909091,1.3103448275862069
962,BIZ,1992,6,0,0.2,0.14814814814814814,6,37,19,5,6.166666666666667,3.1666666666666665,0.017543859649122806,0.42857142857142855,0.0,1.4594594594594594
963,BIZ,1996,7,0,0.4,0.20000000000000004,7,40,21,5,5.714285714285714,3.0,0.06451612903225806,-0.2857142857142857,-0.5,1.425
971,YMD,1988,0,0,0.0,0.20000000000000004,1,5,5,2,5.0,5.0,0.0,0.0,0.0,1.0
972,YMD,1992,1,0,0.0,0.0,1,5,5,2,5.0,5.0,0.0,0.0,0.0,1.0
973,YMD,1996,2,0,0.0,0.0,1,5,5,2,5.0,5.0,0.0,0.0,0.0,1.0
981,THA,1952,0,0,0.0,0.18222222222222226,1,8,7,1,8.0,7.0,0.0,0.0,0.0,1.875
982,THA,1956,1,0,0.0,0.15499999999999994,2,43,15,5,21.5,7.5,0.0,3.375,3.375,1.2790697674418605
983,THA,1960,2,0,0.25,0.07986111111111112,3,58,21,6,19.333333333333332,7.0,0.0,1.5,-0.42857142857142855,1.3275862068965518
984,THA,1964,3,0,0.1111111111111111,0.0340833147694364,4,106,47,10,26.5,11.75,0.0684931506849315,5.75,1.7,1.3113207547169812
985,THA,1968,4,0,0.2682926829268293,0.16729678638941395,5,136,54,10,27.2,10.8,0.052083333333333336,4.125,-0.24074074074074073,1.3014705882352942
986,THA,1972,5,0,0.21212121212121213,0.06355003652300951,6,162,56,10,27.0,9.333333333333334,0.043668122270742356,3.125,-0.1951219512195122,1.2901234567901234
987,THA,1976,6,1,0.19047619047619047,0.04162330905306971,7,196,70,13,28.0,10.0,0.058419243986254296,4.25,0.2727272727272727,1.336734693877551
988,BER,1936,0,0,0.0,0.30864197530864196,1,5,4,1,5.0,4.0,0.0,0.0,0.0,1.8
989,BER,1948,3,0,0.0,0.09693877551020406,2,17,14,3,8.5,7.0,0.13513513513513514,1.4,1.4,2.176470588235294
990,BER,1952,4,0,0.6666666666666666,0.16666666666666669,3,19,14,3,6.333333333333333,4.666666666666667,0.1836734693877551,0.2,-0.5,2.3157894736842106
991,BER,1956,5,0,0.0,1.0,4,22,15,4,5.5,3.75,0.17307692307692307,-0.4,-0.5,2.1363636363636362
992,BER,1960,6,0,0.2222222222222222,0.2839506172839506,5,29,18,4,5.8,3.6,0.14754098360655737,0.8,2.0,1.8620689655172413
993,BER,1964,7,0,0.25,0.625,6,32,18,4,5.333333333333333,3.0,0.13846153846153847,-0.2,-0.5555555555555556,1.8125
994,BER,1968,8,0,0.6666666666666666,0.33333333333333337,7,34,19,4,4.857142857142857,2.7142857142857144,0.1267605633802817,0.2,0.5,1.7941176470588236
995,BER,1972,9,0,0.3333333333333333,0.48148148148148145,8,40,21,6,5.0,2.625,0.1125,0.8,0.5,1.675
996,BER,1976,10,1,0.125,0.11500000000000002,9,54,26,6,6.0,2.888888888888889,0.1,2.2,0.7777777777777778,1.5925925925925926
997,ANZ,1908,0,1,0.0,0.12934027777777782,1,30,20,6,30.0,20.0,0.0,0.0,0.0,1.6
998,SCG,1996,0,1,0.0,0.08348021150456657,1,68,35,13,68.0,35.0,0.17721518987341772,0.0,0.0,1.161764705882353
999,SLE,1968,0,0,0.0,0.25,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
1000,SLE,1972,1,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
1001,SLE,1976,2,0,0.0,0.0,1,3,4,2,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
1002,SLE,1980,3,0,0.0,0.08203125,2,17,19,2,8.5,9.5,0.19444444444444445,3.6666666666666665,3.6666666666666665,2.1176470588235294
1003,SLE,1984,4,0,0.14285714285714285,0.24000000000000007,3,23,20,2,7.666666666666667,6.666666666666667,0.17391304347826086,1.3333333333333333,-0.5,1.9565217391304348
1004,SLE,1988,5,0,0.25,0.11000000000000004,4,32,26,4,8.0,6.5,0.13636363636363635,3.0,0.7142857142857143,1.96875
1005,SLE,1992,6,0,0.2727272727272727,0.12000000000000001,5,40,29,4,8.0,5.8,0.1728395061728395,2.6666666666666665,-0.08333333333333333,1.925
1006,SLE,1996,7,0,0.42857142857142855,0.1523545706371191,6,48,32,5,8.0,5.333333333333333,0.21,3.6666666666666665,0.2727272727272727,1.8958333333333333
1014,PNG,1976,0,0,0.0,0.13580246913580246,1,6,8,3,6.0,8.0,0.0,0.0,0.0,1.5
1015,PNG,1980,1,0,0.0,0.0,1,6,8,3,6.0,8.0,0.0,0.0,0.0,1.5
1016,PNG,1984,2,0,0.2857142857142857,0.08333333333333334,2,11,14,3,5.5,7.0,0.23809523809523808,0.16666666666666666,0.16666666666666666,1.6363636363636365
1017,PNG,1988,3,0,0.09090909090909091,0.06666666666666667,3,21,23,5,7.0,7.666666666666667,0.2222222222222222,0.8333333333333334,0.5714285714285714,1.5238095238095237
1018,PNG,1992,4,0,0.07692307692307693,0.08587257617728532,4,33,32,5,8.25,8.0,0.2,1.1666666666666667,0.18181818181818182,1.5454545454545454
1019,PNG,1996,5,0,0.2727272727272727,0.14186851211072662,5,41,33,5,8.2,6.6,0.1527777777777778,0.8333333333333334,-0.15384615384615385,1.5853658536585367
1027,YEM,1992,0,0,0.0,0.125,1,8,8,2,8.0,8.0,0.0,0.0,0.0,1.0
1028,YEM,1996,1,0,0.25,0.25,2,11,11,3,5.5,5.5,0.0,-0.5,-0.5,1.0909090909090908
1036,IOA,1992,0,0,0.0,0.022506925207756222,1,58,54,13,58.0,54.0,0.34210526315789475,0.0,0.0,1.3103448275862069
1037,IOA,1996,1,0,0.0,0.0,1,58,54,13,58.0,54.0,0.34210526315789475,0.0,0.0,1.3103448275862069
1043,OMA,1984,0,0,0.0,0.09090909090909088,1,15,14,3,15.0,14.0,0.0,0.0,0.0,1.4666666666666666
1044,OMA,1988,1,0,0.375,0.1597633136094675,2,20,16,4,10.0,8.0,0.0,-0.4666666666666667,-0.4666666666666667,1.55
1045,OMA,1992,2,0,0.4,0.20000000000000004,3,23,16,4,7.666666666666667,5.333333333333333,0.0,-0.6666666666666666,-0.375,1.4782608695652173
1046,OMA,1996,3,0,0.25,0.20000000000000004,4,26,18,6,6.5,4.5,0.0,-0.7333333333333333,-0.2,1.4615384615384615
1054,FIJ,1956,0,0,0.0,0.28,1,5,4,3,5.0,4.0,0.0,0.0,0.0,1.0
1055,FIJ,1960,1,0,0.5,0.3333333333333333,2,6,6,3,3.0,3.0,0.0,-0.6,-0.6,1.1666666666666667
1056,FIJ,1964,2,0,0.0,0.0,2,6,6,3,3.0,3.0,0.0,-0.6,-0.6,1.1666666666666667
1057,FIJ,1968,3,0,0.0,1.0,3,7,7,3,2.3333333333333335,2.3333333333333335,0.0,-0.8,-0.5,1.1428571428571428
1058,FIJ,1972,4,0,0.0,0.25,4,9,11,3,2.25,2.75,0.0,-0.6,1.0,1.3333333333333333
1059,FIJ,1976,5,0,0.0,0.20000000000000004,5,11,14,3,2.2,2.8,0.1111111111111111,-0.6,0.0,1.5454545454545454
1060,FIJ,1980,6,0,0.0,0.0,5,11,14,3,2.2,2.8,0.1111111111111111,-0.6,0.0,1.5454545454545454
1061,FIJ,1984,7,0,0.07142857142857142,0.05029585798816569,6,24,32,6,4.0,5.333333333333333,0.22727272727272727,1.8,6.0,1.7916666666666667
1062,FIJ,1988,8,0,0.391304347826087,0.03747769185008923,7,38,45,6,5.428571428571429,6.428571428571429,0.29411764705882354,3.6,0.6428571428571429,2.0
1063,FIJ,1992,9,0,0.3888888888888889,0.035493827160493825,8,49,50,6,6.125,6.25,0.2809917355371901,2.6,-0.21739130434782608,2.0408163265306123
1064,FIJ,1996,10,0,0.17647058823529413,0.10657596371882083,9,63,55,7,7.0,6.111111111111111,0.2605633802816901,2.4,-0.05555555555555555,1.8888888888888888
1070,VAN,1988,0,0,0.0,0.16666666666666669,1,4,6,2,4.0,6.0,0.3333333333333333,0.0,0.0,1.5
1071,VAN,1992,1,0,0.16666666666666666,0.125,2,9,12,2,4.5,6.0,0.35714285714285715,0.5,0.5,1.4444444444444444
1072,VAN,1996,2,0,0.5,0.25,3,11,12,2,3.6666666666666665,4.0,0.3333333333333333,0.0,-0.3333333333333333,1.4545454545454546
1080,MDA,1996,0,1,0.0,0.032,1,40,41,10,40.0,41.0,0.1,0.0,0.0,1.25
1081,BAH,1952,0,0,0.0,0.42857142857142855,1,7,3,1,7.0,3.0,0.0,0.0,0.0,1.0
1082,BAH,1956,1,1,0.75,0.28,2,8,5,2,4.0,2.5,0.0,-0.42857142857142855,-0.42857142857142855,1.125
1083,GUA,1932,0,0,0.0,1.0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0
1084,GUA,1936,1,0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0
1085,GUA,1948,4,0,0.0,0.0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0
1086,GUA,1952,5,0,0.0,0.04979591836734694,2,22,27,7,11.0,13.5,0.08333333333333333,20.0,20.0,1.6363636363636365
1087,GUA,1956,6,0,0.0,0.0,2,22,27,7,11.0,13.5,0.08333333333333333,20.0,20.0,1.6363636363636365
1088,GUA,1960,7,0,0.0,0.0,2,22,27,7,11.0,13.5,0.08333333333333333,20.0,20.0,1.6363636363636365
1089,GUA,1964,8,0,0.0,0.0,2,22,27,7,11.0,13.5,0.08333333333333333,20.0,20.0,1.6363636363636365
1090,GUA,1968,9,0,0.020833333333333332,0.09913120962352419,3,69,56,10,23.0,18.666666666666668,0.06796116504854369,47.0,1.2857142857142858,1.4927536231884058
1091,GUA,1972,10,0,0.375,0.10743801652892562,4,74,57,10,18.5,14.25,0.06140350877192982,7.0,-0.8333333333333334,1.5
1092,GUA,1976,11,0,0.07142857142857142,0.39285714285714285,5,100,64,12,20.0,12.8,0.06338028169014084,27.0,2.5,1.37
1093,GUA,1980,12,0,0.5,0.16000000000000006,6,105,67,13,17.5,11.166666666666666,0.05921052631578947,9.0,-0.6428571428571429,1.3714285714285714
1094,GUA,1984,13,0,0.2916666666666667,0.032395870416518334,7,122,82,13,17.428571428571427,11.714285714285714,0.11219512195121951,23.0,1.4,1.5819672131147542
1095,GUA,1988,14,0,0.17857142857142858,0.23886048210372537,8,145,88,14,18.125,11.0,0.128099173553719,27.0,0.16666666666666666,1.5448275862068965
1096,GUA,1992,15,0,0.14285714285714285,0.05175490779298037,9,157,97,15,17.444444444444443,10.777777777777779,0.13427561837455831,13.0,-0.5,1.6687898089171975
1097,GUA,1996,16,0,0.15384615384615385,0.0739795918367347,10,179,109,18,17.9,10.9,0.12540192926045016,25.0,0.8571428571428571,1.6145251396648044
1102,YUG,1920,0,0,0.0,1.0,1,15,1,1,15.0,1.0,0.0,0.0,0.0,1.0
1103,YUG,1924,1,1,0.07142857142857142,0.05945303210463734,2,54,27,9,27.0,13.5,0.0,1.8,1.8,2.3333333333333335
1104,LAT,1924,0,0,0.0,0.09099139882299682,1,36,23,6,36.0,23.0,0.0,0.0,0.0,1.3055555555555556
1105,LAT,1928,1,0,0.29411764705882354,0.10763888888888885,2,48,29,8,24.0,14.5,0.028169014084507043,-0.5277777777777778,-0.5277777777777778,1.2916666666666667
1106,LAT,1932,2,1,0.4,0.6094674556213019,3,51,32,8,17.0,10.666666666666666,0.023809523809523808,-0.8611111111111112,-0.7058823529411765,1.3137254901960784
1107,SRB,1912,0,0,0.0,0.5,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1108,SRB,1920,2,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1109,SRB,1924,3,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1110,SRB,1928,4,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1111,SRB,1932,5,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1112,SRB,1936,6,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1113,SRB,1948,9,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1114,SRB,1952,10,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1115,SRB,1956,11,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1116,SRB,1960,12,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1117,SRB,1964,13,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1118,SRB,1968,14,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1119,SRB,1972,15,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1120,SRB,1976,16,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1121,SRB,1980,17,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1122,SRB,1984,18,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1123,SRB,1988,19,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1124,SRB,1992,20,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1125,SRB,1996,21,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1129,IVB,1984,0,0,0.0,0.19526627218934917,1,9,7,2,9.0,7.0,0.0,0.0,0.0,1.4444444444444444
1130,IVB,1988,1,0,0.3333333333333333,0.25,2,11,8,2,5.5,4.0,0.0,-0.6666666666666666,-0.6666666666666666,1.4545454545454546
1131,IVB,1992,2,0,0.25,0.625,3,14,9,2,4.666666666666667,3.0,0.0,-0.5555555555555556,0.3333333333333333,1.3571428571428572
1132,IVB,1996,3,0,0.2857142857142857,0.28925619834710736,4,19,12,2,4.75,3.0,0.0,-0.2222222222222222,0.75,1.5789473684210527
1140,MOZ,1980,0,0,0.0,0.0625,1,14,16,2,14.0,16.0,0.1875,0.0,0.0,1.1428571428571428
1141,MOZ,1984,1,0,0.1111111111111111,0.1326530612244898,2,22,23,2,11.0,11.5,0.16666666666666666,-0.35714285714285715,-0.35714285714285715,1.3181818181818181
1142,MOZ,1988,2,0,0.0,0.08333333333333334,3,30,31,3,10.0,10.333333333333334,0.21428571428571427,-0.42857142857142855,-0.1111111111111111,1.3666666666666667
1143,MOZ,1992,3,0,0.5,0.14285714285714285,4,33,33,3,8.25,8.25,0.2653061224489796,-0.5714285714285714,-0.25,1.393939393939394
1144,MOZ,1996,4,1,0.6666666666666666,0.3333333333333333,5,34,33,3,6.8,6.6,0.2692307692307692,-0.7857142857142857,-0.5,1.3823529411764706
1145,ISV,1968,0,0,0.0,0.22222222222222227,1,6,5,3,6.0,5.0,0.0,0.0,0.0,1.0
1146,ISV,1972,1,0,0.0625,0.1484375,2,21,13,5,10.5,6.5,0.0,1.6666666666666667,1.6666666666666667,1.0476190476190477
1147,ISV,1976,2,0,0.09523809523809523,0.056213017751479306,3,40,29,7,13.333333333333334,9.666666666666666,0.08333333333333333,2.5,0.3125,1.15
1148,ISV,1980,3,0,0.0,0.0,3,40,29,7,13.333333333333334,9.666666666666666,0.08333333333333333,2.5,0.3125,1.15
1149,ISV,1984,4,0,0.10344827586206896,0.03994082840236689,4,66,50,9,16.5,12.5,0.1,3.8333333333333335,0.38095238095238093,1.4242424242424243
1150,ISV,1988,5,1,0.2727272727272727,0.049149338374291106,5,82,62,10,16.4,12.4,0.10273972602739725,2.6666666666666665,-0.2413793103448276,1.646341463414634
1151,CAF,1968,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
1152,CAF,1972,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
1153,CAF,1976,2,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
1154,CAF,1980,3,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
1155,CAF,1984,4,0,0.0,0.3333333333333333,2,4,4,2,2.0,2.0,0.0,2.0,2.0,1.0
1156,CAF,1988,5,0,0.06666666666666667,0.6533333333333335,3,18,6,3,6.0,2.0,0.0,14.0,4.0,1.0
1157,CAF,1992,6,0,0.0,0.08843537414965985,4,33,20,5,8.25,5.0,0.075,14.0,0.0,1.1818181818181819
1158,CAF,1996,7,0,0.6,0.20000000000000004,5,35,22,5,7.0,4.4,0.1111111111111111,4.0,-0.6666666666666666,1.2
1166,MAD,1964,0,0,0.0,0.25,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
1167,MAD,1968,1,0,0.25,0.16666666666666669,2,6,8,2,3.0,4.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333
1168,MAD,1972,2,0,0.09090909090909091,0.14792899408284027,3,16,17,3,5.333333333333333,5.666666666666667,0.0,2.6666666666666665,1.75,1.25
1169,MAD,1976,3,0,0.0,0.0,3,16,17,3,5.333333333333333,5.666666666666667,0.0,2.6666666666666665,1.75,1.25
1170,MAD,1980,4,0,0.0,0.05555555555555555,4,27,33,5,6.75,8.25,0.14634146341463414,2.6666666666666665,0.0,1.4074074074074074
1171,MAD,1984,5,0,0.4,0.20000000000000004,5,30,33,5,6.0,6.6,0.13043478260869565,0.6666666666666666,-0.5454545454545454,1.3666666666666667
1172,MAD,1988,6,0,0.0,0.0,5,30,33,5,6.0,6.6,0.13043478260869565,0.6666666666666666,-0.5454545454545454,1.3666666666666667
1173,MAD,1992,7,0,0.0,0.07266435986159168,6,43,41,7,7.166666666666667,6.833333333333333,0.23809523809523808,3.3333333333333335,1.6,1.3488372093023255
1174,MAD,1996,8,0,0.45454545454545453,0.14285714285714285,7,49,43,7,7.0,6.142857142857143,0.3246753246753247,2.6666666666666665,-0.15384615384615385,1.3673469387755102
1182,MAL,1956,0,0,0.0,0.27508650519031147,1,32,13,5,32.0,13.0,0.029411764705882353,0.0,0.0,1.0625
1183,MAL,1960,1,0,0.1111111111111111,0.09090909090909091,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1184,MAL,1964,2,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1185,MAL,1968,3,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1186,MAL,1972,4,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1187,MAL,1976,5,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1188,MAL,1980,6,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1189,MAL,1984,7,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1190,MAL,1988,8,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1191,MAL,1992,9,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1192,MAL,1996,10,0,0.0,0.0,2,40,18,5,20.0,9.0,0.022222222222222223,-0.71875,-0.71875,1.1
1200,BIH,1992,0,0,0.0,0.07692307692307694,1,10,13,6,10.0,13.0,0.46153846153846156,0.0,0.0,1.3
