,NOC,Year,duration,event,veteran_ratio,HHI,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,female_ratio,athlete_growth,athlete_growth_last,events_per_athlete
1405,GEQ,2016,8,0,1.0,1.0,9,26,15,3,2.888888888888889,1.6666666666666667,0.275,-0.75,-0.5,1.3076923076923077
1406,GEQ,2020,9,0,0.0,0.3333333333333333,10,29,18,3,2.9,1.8,0.27906976744186046,-0.25,2.0,1.2758620689655173
1407,GEQ,2024,10,0,0.0,0.3333333333333333,11,32,19,3,2.909090909090909,1.7272727272727273,0.2826086956521739,-0.25,0.0,1.25
1408,BOL,1936,0,0,0.0,0.5,1,2,2,2,2.0,2.0,0.0,0.0,0.0,1.0
1409,BOL,1948,3,0,0.0,0.0,1,2,2,2,2.0,2.0,0.0,0.0,0.0,1.0
1410,BOL,1952,4,0,0.0,0.0,1,2,2,2,2.0,2.0,0.0,0.0,0.0,1.0
1411,BOL,1956,5,0,0.0,0.0,1,2,2,2,2.0,2.0,0.0,0.0,0.0,1.0
1412,BOL,1960,6,0,0.0,0.0,1,2,2,2,2.0,2.0,0.0,0.0,0.0,1.0
1413,BOL,1964,7,0,0.0,1.0,2,3,3,3,1.5,1.5,0.0,-0.5,-0.5,1.0
1414,BOL,1968,8,0,0.25,0.375,3,6,5,5,2.0,1.6666666666666667,0.0,1.0,3.0,1.0
1415,BOL,1972,9,0,0.36363636363636365,0.13265306122448978,4,13,12,6,3.25,3.0,0.0,4.5,1.75,1.3846153846153846
1416,BOL,1976,10,0,0.5,0.20000000000000004,5,15,14,7,3.0,2.8,0.0,1.0,-0.6363636363636364,1.4
1417,BOL,1980,11,0,0.0,0.0,5,15,14,7,3.0,2.8,0.0,1.0,-0.6363636363636364,1.4
1418,BOL,1984,12,0,0.0,0.10059171597633138,6,26,22,11,4.333333333333333,3.6666666666666665,0.02564102564102564,4.5,1.75,1.3076923076923077
1419,BOL,1988,13,0,0.14285714285714285,0.08333333333333334,7,32,31,12,4.571428571428571,4.428571428571429,0.09803921568627451,2.5,-0.36363636363636365,1.40625
1420,BOL,1992,14,0,0.23076923076923078,0.07482993197278909,8,42,40,12,5.25,5.0,0.19444444444444445,5.5,0.8571428571428571,1.5
1421,BOL,1996,15,0,0.125,0.1111111111111111,9,49,43,13,5.444444444444445,4.777777777777778,0.19753086419753085,3.0,-0.38461538461538464,1.469387755102041
1422,BOL,2000,16,0,0.4,0.20000000000000004,10,52,46,14,5.2,4.6,0.20930232558139536,1.5,-0.375,1.4615384615384615
1423,BOL,2004,17,0,0.42857142857142855,0.09090909090909091,11,56,54,15,5.090909090909091,4.909090909090909,0.25773195876288657,2.5,0.4,1.5178571428571428
1424,BOL,2008,18,0,0.2857142857142857,0.14285714285714285,12,61,56,15,5.083333333333333,4.666666666666667,0.2692307692307692,2.5,0.0,1.4754098360655739
1425,BOL,2012,19,0,0.0,0.20000000000000004,13,66,56,15,5.076923076923077,4.3076923076923075,0.27522935779816515,1.5,-0.2857142857142857,1.4393939393939394
1426,BOL,2016,20,0,0.16666666666666666,0.125,14,76,59,15,5.428571428571429,4.214285714285714,0.2975206611570248,5.0,1.4,1.4078947368421053
1427,BOL,2020,21,0,0.0,0.20000000000000004,15,81,64,15,5.4,4.266666666666667,0.30158730158730157,1.5,-0.5833333333333334,1.382716049382716
1428,BOL,2024,22,0,0.0,0.25,16,85,67,15,5.3125,4.1875,0.3076923076923077,1.0,-0.2,1.3647058823529412
1429,SAA,1952,0,0,0.0,0.04728870389640421,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1430,SAA,1956,1,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1431,SAA,1960,2,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1432,SAA,1964,3,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1433,SAA,1968,4,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1434,SAA,1972,5,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1435,SAA,1976,6,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1436,SAA,1980,7,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1437,SAA,1984,8,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1438,SAA,1988,9,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1439,SAA,1992,10,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1440,SAA,1996,11,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1441,SAA,2000,12,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1442,SAA,2004,13,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1443,SAA,2008,14,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1444,SAA,2012,15,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1445,SAA,2016,16,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1446,SAA,2020,17,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1447,SAA,2024,18,0,0.0,0.0,1,36,32,9,36.0,32.0,0.07526881720430108,0.0,0.0,2.5833333333333335
1448,ANT,1976,0,0,0.0,0.14186851211072662,1,10,11,2,10.0,11.0,0.0,0.0,0.0,1.7
1449,ANT,1980,1,0,0.0,0.0,1,10,11,2,10.0,11.0,0.0,0.0,0.0,1.7
1450,ANT,1984,2,0,0.0,0.08916323731138545,2,24,21,3,12.0,10.5,0.18181818181818182,0.4,0.4,1.8333333333333333
1451,ANT,1988,3,0,0.4,0.07840000000000003,3,33,25,4,11.0,8.333333333333334,0.17391304347826086,0.5,0.07142857142857142,1.7878787878787878
1452,ANT,1992,4,0,0.15384615384615385,0.08024691358024691,4,44,29,4,11.0,7.25,0.19540229885057472,0.3,-0.13333333333333333,1.6818181818181819
1453,ANT,1996,5,0,0.15384615384615385,0.15789473684210525,5,55,34,5,11.0,6.8,0.2641509433962264,0.3,0.0,1.6363636363636365
1454,ANT,2000,6,0,1.0,0.25,6,55,34,5,9.166666666666666,5.666666666666667,0.2727272727272727,-0.7,-0.7692307692307693,1.6545454545454545
1455,ANT,2004,7,0,0.2,0.20000000000000004,7,59,36,6,8.428571428571429,5.142857142857143,0.2782608695652174,-0.5,0.6666666666666666,1.6101694915254237
1456,ANT,2008,8,0,0.6,0.20000000000000004,8,61,37,6,7.625,4.625,0.275,-0.5,0.0,1.6065573770491803
1457,ANT,2012,9,0,0.5,0.25,9,63,37,6,7.0,4.111111111111111,0.28225806451612906,-0.6,-0.2,1.5873015873015872
1458,ANT,2016,10,0,0.125,0.2839506172839506,10,70,39,6,7.0,3.9,0.2781954887218045,-0.2,1.0,1.542857142857143
1459,ANT,2020,11,0,0.3333333333333333,0.16666666666666669,11,74,45,6,6.7272727272727275,4.090909090909091,0.28776978417266186,-0.4,-0.25,1.5405405405405406
1460,ANT,2024,12,0,0.4,0.20000000000000004,12,77,48,6,6.416666666666667,4.0,0.2916666666666667,-0.5,-0.16666666666666666,1.5194805194805194
1461,AND,1976,0,0,0.0,0.5555555555555556,1,3,2,2,3.0,2.0,0.0,0.0,0.0,1.0
1462,AND,1980,1,0,0.5,1.0,2,4,2,2,2.0,1.0,0.0,-0.3333333333333333,-0.3333333333333333,1.0
1463,AND,1984,2,0,1.0,1.0,3,4,2,2,1.3333333333333333,0.6666666666666666,0.0,-0.3333333333333333,0.0,1.0
1464,AND,1988,3,0,0.0,0.375,4,7,5,4,1.75,1.25,0.0,0.0,0.5,1.1428571428571428
1465,AND,1992,4,0,0.25,0.25,5,13,8,6,2.6,1.6,0.05263157894736842,1.6666666666666667,1.6666666666666667,1.0769230769230769
1466,AND,1996,5,0,0.375,0.15625,6,18,14,7,3.0,2.3333333333333335,0.1111111111111111,1.6666666666666667,0.0,1.1111111111111112
1467,AND,2000,6,0,0.6,0.20000000000000004,7,20,16,7,2.857142857142857,2.2857142857142856,0.15625,0.6666666666666666,-0.375,1.15
1468,AND,2004,7,0,0.3333333333333333,0.16666666666666669,8,24,19,7,3.0,2.375,0.18421052631578946,1.0,0.2,1.125
1469,AND,2008,8,0,0.4,0.20000000000000004,9,27,22,8,3.0,2.4444444444444446,0.20930232558139536,0.6666666666666666,-0.16666666666666666,1.1481481481481481
1470,AND,2012,9,0,0.6666666666666666,0.16666666666666669,10,29,23,8,2.9,2.3,0.22448979591836735,1.0,0.2,1.1724137931034482
1471,AND,2016,10,0,0.0,0.25,11,33,26,8,3.0,2.3636363636363638,0.24528301886792453,0.3333333333333333,-0.3333333333333333,1.1515151515151516
1472,AND,2020,11,0,0.0,0.3333333333333333,12,35,29,9,2.9166666666666665,2.4166666666666665,0.26785714285714285,-0.3333333333333333,-0.5,1.1714285714285715
1473,AND,2024,12,0,0.5,0.25,13,36,33,9,2.769230769230769,2.5384615384615383,0.3,-0.3333333333333333,0.0,1.25
1474,ZIM,1928,0,0,0.0,0.5,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1475,ZIM,1932,1,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1476,ZIM,1936,2,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1477,ZIM,1948,5,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1478,ZIM,1952,6,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1479,ZIM,1956,7,0,0.0,0.0,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
1480,ZIM,1960,8,0,0.0,0.24000000000000007,2,6,8,2,3.0,4.0,0.8333333333333334,1.0,1.0,2.0
1481,ZIM,1964,9,0,0.0,0.23048668503213948,3,35,20,7,11.666666666666666,6.666666666666667,0.35555555555555557,13.5,6.25,1.2857142857142858
1482,ZIM,1968,10,0,0.0,0.0,3,35,20,7,11.666666666666666,6.666666666666667,0.35555555555555557,13.5,6.25,1.2857142857142858
1483,ZIM,1972,11,0,0.0,0.0,3,35,20,7,11.666666666666666,6.666666666666667,0.35555555555555557,13.5,6.25,1.2857142857142858
1484,ZIM,1976,12,0,0.0,0.0,3,35,20,7,11.666666666666666,6.666666666666667,0.35555555555555557,13.5,6.25,1.2857142857142858
1485,ZIM,1980,13,1,0.0,0.10281065088757395,4,77,42,11,19.25,10.5,0.3917525773195876,20.0,0.4482758620689655,1.2597402597402598
1486,GRN,1984,0,0,0.0,0.16666666666666669,1,6,6,2,6.0,6.0,0.16666666666666666,0.0,0.0,1.0
1487,GRN,1988,1,0,0.16666666666666666,0.14285714285714285,2,11,11,2,5.5,5.5,0.3076923076923077,0.0,0.0,1.1818181818181819
1488,GRN,1992,2,0,0.0,0.20000000000000004,3,15,15,2,5.0,5.0,0.2777777777777778,-0.3333333333333333,-0.3333333333333333,1.2
1489,GRN,1996,3,0,0.0,0.6800000000000002,4,20,16,2,5.0,4.0,0.21739130434782608,-0.16666666666666666,0.25,1.15
1490,GRN,2000,4,0,0.0,0.3333333333333333,5,23,17,3,4.6,3.4,0.23076923076923078,-0.5,-0.4,1.1304347826086956
1491,GRN,2004,5,0,0.4,0.20000000000000004,6,26,19,3,4.333333333333333,3.1666666666666665,0.25806451612903225,-0.16666666666666666,0.6666666666666666,1.1538461538461537
1492,GRN,2008,6,0,0.2222222222222222,0.13580246913580246,7,33,21,3,4.714285714285714,3.0,0.325,0.5,0.8,1.121212121212121
1493,GRN,2012,7,1,0.125,0.125,8,40,24,4,5.0,3.0,0.3333333333333333,0.3333333333333333,-0.1111111111111111,1.1
1494,HKG,1952,0,0,0.0,0.18518518518518517,1,4,6,1,4.0,6.0,0.3333333333333333,0.0,0.0,2.25
1495,HKG,1956,1,0,0.5,0.375,2,5,7,1,2.5,3.5,0.23076923076923078,-0.5,-0.5,2.4
1496,HKG,1960,2,0,0.25,0.375,3,8,9,2,2.6666666666666665,3.0,0.17647058823529413,0.0,1.0,1.875
1497,HKG,1964,3,0,0.07692307692307693,0.1408,4,44,27,7,11.0,6.75,0.05970149253731343,8.75,8.75,1.4090909090909092
1498,HKG,1968,4,0,0.45454545454545453,0.09760000000000002,5,50,34,7,10.0,6.8,0.043478260869565216,1.75,-0.717948717948718,1.64
1499,HKG,1972,5,0,0.2,0.08641975308641975,6,58,39,9,9.666666666666666,6.5,0.03636363636363636,1.5,-0.09090909090909091,1.6724137931034482
1500,HKG,1976,6,0,0.24,0.05199999999999999,7,77,52,10,11.0,7.428571428571429,0.05,5.25,1.5,1.844155844155844
1501,HKG,1980,7,0,0.0,0.0,7,77,52,10,11.0,7.428571428571429,0.05,5.25,1.5,1.844155844155844
1502,HKG,1984,8,0,0.10638297872340426,0.028669573259347342,8,119,75,12,14.875,9.375,0.1417004048582996,10.75,0.88,1.8907563025210083
1503,HKG,1988,9,0,0.20833333333333334,0.02717063156623597,9,157,91,13,17.444444444444443,10.11111111111111,0.17455621301775148,11.0,0.02127659574468085,1.9235668789808917
1504,HKG,1992,10,0,0.2702702702702703,0.03259871441689623,10,184,100,15,18.4,10.0,0.18316831683168316,8.25,-0.22916666666666666,1.923913043478261
1505,HKG,1996,11,1,0.4090909090909091,0.044921875,11,197,106,15,17.90909090909091,9.636363636363637,0.19495412844036697,4.5,-0.40540540540540543,1.898477157360406
1506,LCA,1996,0,0,0.0,0.3125,1,6,5,2,6.0,5.0,0.125,0.0,0.0,1.3333333333333333
1507,LCA,2000,1,0,0.2,0.20000000000000004,2,10,9,3,5.0,4.5,0.23076923076923078,-0.16666666666666666,-0.16666666666666666,1.2
1508,LCA,2004,2,0,0.0,0.5,3,12,11,3,4.0,3.6666666666666665,0.26666666666666666,-0.6666666666666666,-0.6,1.1666666666666667
1509,LCA,2008,3,0,0.25,0.25,4,15,14,3,3.75,3.5,0.3684210526315789,-0.3333333333333333,1.0,1.1333333333333333
1510,LCA,2012,4,0,0.5,0.25,5,17,16,3,3.4,3.2,0.43478260869565216,-0.3333333333333333,0.0,1.1176470588235294
1511,LCA,2016,5,0,0.2,0.28,6,21,16,3,3.5,2.6666666666666665,0.4642857142857143,-0.16666666666666666,0.25,1.0952380952380953
1512,LCA,2020,6,0,0.2,0.20000000000000004,7,25,21,3,3.5714285714285716,3.0,0.48484848484848486,-0.16666666666666666,0.0,1.12
1513,LCA,2024,7,1,0.25,0.20000000000000004,8,28,25,3,3.5,3.125,0.47368421052631576,-0.3333333333333333,-0.2,1.1785714285714286
1514,FSM,2000,0,0,0.0,0.20000000000000004,1,5,5,3,5.0,5.0,0.4,0.0,0.0,1.0
1515,FSM,2004,1,0,0.4,0.20000000000000004,2,8,9,3,4.0,4.5,0.4,0.0,0.0,1.25
1516,FSM,2008,2,0,0.2,0.20000000000000004,3,12,9,3,4.0,3.0,0.4,0.0,0.0,1.1666666666666667
1517,FSM,2012,3,0,0.6666666666666666,0.16666666666666669,4,14,10,4,3.5,2.5,0.38095238095238093,0.2,0.2,1.1428571428571428
1518,FSM,2016,4,0,0.2,0.20000000000000004,5,18,11,5,3.6,2.2,0.4230769230769231,0.0,-0.16666666666666666,1.1111111111111112
1519,FSM,2020,5,0,0.0,0.3333333333333333,6,21,14,5,3.5,2.3333333333333335,0.41379310344827586,-0.4,-0.4,1.0952380952380953
1520,FSM,2024,6,0,0.6666666666666666,0.3333333333333333,7,22,16,5,3.142857142857143,2.2857142857142856,0.40625,-0.4,0.0,1.1363636363636365
1521,MYA,1948,0,0,0.0,0.20000000000000004,1,4,5,3,4.0,5.0,0.0,0.0,0.0,1.25
1522,MYA,1952,1,0,0.0,0.20000000000000004,2,9,9,3,4.5,4.5,0.0,0.25,0.25,1.1111111111111112
1523,MYA,1956,2,0,0.09090909090909091,0.09722222222222224,3,19,13,4,6.333333333333333,4.333333333333333,0.0,1.75,1.2,1.1578947368421053
1524,MYA,1960,3,0,0.7,0.12000000000000002,4,22,14,5,5.5,3.5,0.0,1.5,-0.09090909090909091,1.1363636363636365
1525,MYA,1964,4,0,0.18181818181818182,0.09722222222222224,5,31,18,6,6.2,3.6,0.0,1.75,0.1,1.1290322580645162
1526,MYA,1968,5,0,0.5,0.375,6,33,20,6,5.5,3.3333333333333335,0.0,0.0,-0.6363636363636364,1.1515151515151516
1527,MYA,1972,6,0,0.058823529411764705,0.48476454293628796,7,49,24,7,7.0,3.4285714285714284,0.0,3.25,3.25,1.1428571428571428
1528,MYA,1976,7,0,0.0,0.0,7,49,24,7,7.0,3.4285714285714284,0.0,3.25,3.25,1.1428571428571428
1529,MYA,1980,8,0,0.0,0.5,8,51,25,7,6.375,3.125,0.0,-0.5,-0.8823529411764706,1.1372549019607843
1530,MYA,1984,9,0,0.0,1.0,9,52,25,7,5.777777777777778,2.7777777777777777,0.0,-0.75,-0.5,1.1346153846153846
1531,MYA,1988,10,0,0.0,0.3333333333333333,10,54,28,7,5.4,2.8,0.0410958904109589,-0.5,1.0,1.1481481481481481
1532,MYA,1992,11,0,0.25,0.20000000000000004,11,57,30,8,5.181818181818182,2.727272727272727,0.08974358974358974,0.0,1.0,1.1403508771929824
1533,MYA,1996,12,0,0.3333333333333333,0.3333333333333333,12,59,32,8,4.916666666666667,2.6666666666666665,0.09876543209876543,-0.25,-0.25,1.1355932203389831
1534,MYA,2000,13,0,0.0,0.14285714285714285,13,65,39,9,5.0,3.0,0.1590909090909091,0.5,1.0,1.1384615384615384
1535,MYA,2004,14,0,0.0,0.5,14,67,39,9,4.785714285714286,2.7857142857142856,0.17777777777777778,-0.5,-0.6666666666666666,1.1343283582089552
1536,MYA,2008,15,0,0.0,0.14285714285714285,15,73,45,11,4.866666666666666,3.0,0.18556701030927836,0.5,2.0,1.1369863013698631
1537,MYA,2012,16,0,0.3333333333333333,0.16666666666666669,16,77,47,11,4.8125,2.9375,0.20388349514563106,0.5,0.0,1.12987012987013
1538,MYA,2016,17,0,0.0,0.125,17,84,51,11,4.9411764705882355,3.0,0.21621621621621623,0.75,0.16666666666666666,1.130952380952381
1539,MYA,2020,18,0,0.0,0.5,18,86,53,12,4.777777777777778,2.9444444444444446,0.22123893805309736,-0.5,-0.7142857142857143,1.127906976744186
1540,MYA,2024,19,0,0.5,0.5,19,87,54,12,4.578947368421052,2.8421052631578947,0.22608695652173913,-0.5,0.0,1.1264367816091954
1541,MAW,1972,0,0,0.0,0.06172839506172839,1,16,17,3,16.0,17.0,0.2222222222222222,0.0,0.0,1.125
1542,MAW,1976,1,0,0.0,0.0,1,16,17,3,16.0,17.0,0.2222222222222222,0.0,0.0,1.125
1543,MAW,1980,2,0,0.0,0.0,1,16,17,3,16.0,17.0,0.2222222222222222,0.0,0.0,1.125
1544,MAW,1984,3,0,0.06666666666666667,0.09262759924385633,2,30,24,3,15.0,12.0,0.0975609756097561,-0.0625,-0.0625,1.3333333333333333
1545,MAW,1988,4,0,0.4375,0.08677685950413222,3,39,26,3,13.0,8.666666666666666,0.06349206349206349,0.0,0.06666666666666667,1.3076923076923077
1546,MAW,1992,5,0,0.25,0.25,4,42,26,3,10.5,6.5,0.07462686567164178,-0.75,-0.75,1.3095238095238095
1547,MAW,1996,6,0,0.5,0.5,5,43,26,3,8.6,5.2,0.07246376811594203,-0.875,-0.5,1.302325581395349
1548,MAW,2000,7,0,0.5,0.5,6,44,27,3,7.333333333333333,4.5,0.08450704225352113,-0.875,0.0,1.3181818181818181
1549,MAW,2004,8,0,0.25,0.25,7,47,29,4,6.714285714285714,4.142857142857143,0.10666666666666667,-0.75,1.0,1.297872340425532
1550,MAW,2008,9,0,0.0,0.25,8,51,29,4,6.375,3.625,0.12658227848101267,-0.75,0.0,1.2745098039215685
1551,MAW,2012,10,0,0.0,0.3333333333333333,9,54,30,4,6.0,3.3333333333333335,0.14634146341463414,-0.8125,-0.25,1.2592592592592593
1552,MAW,2016,11,0,0.0,0.20000000000000004,10,59,32,5,5.9,3.2,0.16091954022988506,-0.6875,0.6666666666666666,1.2372881355932204
1553,MAW,2020,12,0,0.2,0.20000000000000004,11,63,37,6,5.7272727272727275,3.3636363636363638,0.18478260869565216,-0.6875,0.0,1.2380952380952381
1554,MAW,2024,13,0,0.6666666666666666,0.3333333333333333,12,64,37,6,5.333333333333333,3.0833333333333335,0.2,-0.8125,-0.4,1.234375
1555,ZAM,1964,0,0,0.0,0.09333333333333335,1,12,13,5,12.0,13.0,0.06666666666666667,0.0,0.0,1.25
1556,ZAM,1968,1,0,0.0,0.26530612244897955,2,19,16,5,9.5,8.0,0.045454545454545456,-0.4166666666666667,-0.4166666666666667,1.1578947368421053
1557,ZAM,1972,2,0,0.09090909090909091,0.08333333333333334,3,29,25,5,9.666666666666666,8.333333333333334,0.14705882352941177,-0.08333333333333333,0.5714285714285714,1.1724137931034482
1558,ZAM,1976,3,0,0.0,0.0,3,29,25,5,9.666666666666666,8.333333333333334,0.14705882352941177,-0.08333333333333333,0.5714285714285714,1.1724137931034482
1559,ZAM,1980,4,0,0.02702702702702703,0.13142239048134127,4,65,39,7,16.25,9.75,0.06493506493506493,2.0833333333333335,2.3636363636363638,1.1846153846153846
1560,ZAM,1984,5,1,0.125,0.05555555555555555,5,79,40,7,15.8,8.0,0.05263157894736842,0.3333333333333333,-0.5675675675675675,1.1772151898734178
1561,RHO,1960,0,0,0.0,0.09722222222222224,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1562,RHO,1964,1,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1563,RHO,1968,2,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1564,RHO,1972,3,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1565,RHO,1976,4,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1566,RHO,1980,5,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1567,RHO,1984,6,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1568,RHO,1988,7,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1569,RHO,1992,8,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1570,RHO,1996,9,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1571,RHO,2000,10,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1572,RHO,2004,11,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1573,RHO,2008,12,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1574,RHO,2012,13,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1575,RHO,2016,14,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1576,RHO,2020,15,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1577,RHO,2024,16,0,0.0,0.0,1,10,11,5,10.0,11.0,0.08333333333333333,0.0,0.0,1.2
1578,TPE,1956,0,0,0.0,0.25141776937618143,1,20,13,5,20.0,13.0,0.0,0.0,0.0,1.15
1579,TPE,1960,1,1,0.1111111111111111,0.19667013527575442,2,44,26,7,22.0,13.0,0.07407407407407407,0.35,0.35,1.1363636363636365
1580,STP,1996,0,0,0.0,0.5,1,2,2,1,2.0,2.0,0.5,0.0,0.0,1.0
1581,STP,2000,1,0,0.0,0.5,2,4,4,1,2.0,2.0,0.5,0.0,0.0,1.0
1582,STP,2004,2,0,0.0,0.5,3,6,5,1,2.0,1.6666666666666667,0.5,0.0,0.0,1.0
1583,STP,2008,3,0,0.0,0.25,4,9,9,2,2.25,2.25,0.4,0.5,0.5,1.1111111111111112
1584,STP,2012,4,0,0.0,0.5,5,11,9,2,2.2,1.8,0.4166666666666667,0.0,-0.3333333333333333,1.0909090909090908
1585,STP,2016,5,0,0.3333333333333333,0.3333333333333333,6,13,12,2,2.1666666666666665,2.0,0.4,0.5,0.5,1.1538461538461537
1586,STP,2020,6,0,0.0,0.3600000000000001,7,16,15,3,2.2857142857142856,2.142857142857143,0.35,0.5,0.0,1.25
1587,STP,2024,7,0,0.0,0.3333333333333333,8,19,18,4,2.375,2.25,0.391304347826087,0.5,0.0,1.2105263157894737
1588,MKD,1996,0,0,0.0,0.0625,1,11,16,4,11.0,16.0,0.375,0.0,0.0,1.4545454545454546
1589,MKD,2000,1,1,0.2,0.06666666666666667,2,19,23,5,9.5,11.5,0.45161290322580644,-0.09090909090909091,-0.09090909090909091,1.4736842105263157
1590,BOH,1900,0,1,0.0,0.1111111111111111,1,7,9,4,7.0,9.0,0.2222222222222222,0.0,0.0,1.2857142857142858
1591,LIE,1936,0,0,0.0,0.25,1,6,5,3,6.0,5.0,0.0,0.0,0.0,1.3333333333333333
1592,LIE,1948,3,0,0.0,1.0,2,8,6,3,4.0,3.0,0.0,-0.6666666666666666,-0.6666666666666666,1.25
1593,LIE,1952,4,0,0.0,1.0,3,10,6,3,3.3333333333333335,2.0,0.0,-0.6666666666666666,0.0,1.2
1594,LIE,1956,5,0,0.0,0.0,3,10,6,3,3.3333333333333335,2.0,0.0,-0.6666666666666666,0.0,1.2
1595,LIE,1960,6,0,0.0,0.1875,4,15,9,3,3.75,2.25,0.0,-0.16666666666666666,1.5,1.3333333333333333
1596,LIE,1964,7,0,0.5,0.3333333333333333,5,16,9,3,3.2,1.8,0.0,-0.6666666666666666,-0.6,1.375
1597,LIE,1968,8,0,0.0,0.3333333333333333,6,18,9,3,3.0,1.5,0.0,-0.6666666666666666,0.0,1.3888888888888888
1598,LIE,1972,9,0,0.0,0.09722222222222224,7,24,19,5,3.4285714285714284,2.7142857142857144,0.0,0.0,2.0,1.5416666666666667
1599,LIE,1976,10,0,0.16666666666666666,0.1111111111111111,8,29,25,5,3.625,3.125,0.06382978723404255,0.0,0.0,1.5862068965517242
1600,LIE,1980,11,0,0.0,0.0,8,29,25,5,3.625,3.125,0.06382978723404255,0.0,0.0,1.5862068965517242
1601,LIE,1984,12,0,0.2857142857142857,0.15625,9,34,28,5,3.7777777777777777,3.111111111111111,0.09090909090909091,0.16666666666666666,0.16666666666666666,1.588235294117647
1602,LIE,1988,13,0,0.3333333333333333,0.0703125,10,42,36,6,4.2,3.6,0.11267605633802817,1.0,0.7142857142857143,1.5952380952380953
1603,LIE,1992,14,0,0.42857142857142855,0.125,11,46,39,6,4.181818181818182,3.5454545454545454,0.13924050632911392,0.16666666666666666,-0.4166666666666667,1.565217391304348
1604,LIE,1996,15,0,1.0,0.5,12,46,39,6,3.8333333333333335,3.25,0.16049382716049382,-0.6666666666666666,-0.7142857142857143,1.565217391304348
1605,LIE,2000,16,0,0.0,0.5,13,48,40,6,3.6923076923076925,3.076923076923077,0.1686746987951807,-0.6666666666666666,0.0,1.5416666666666667
