,NOC,Year,duration,event,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,last_HHI,last_athletes_count,last_unique_events,last_unique_sports,last_female_ratio,last_veteran_ratio,athlete_growth_rate,event_growth_rate,historical_events_per_athlete,athlete_per_event
526,MRI,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
527,MRI,1988,1,0,1,4,7,1,4.0,7.0,0.14285714285714285,4,7,1,0.14285714285714285,0.0,0.0,0.0,1.75,0.5714285714285714
528,MRI,1992,2,0,2,12,16,5,6.0,8.0,0.12396694214876033,8,9,5,0.18181818181818182,0.0,1.0,0.2857142857142858,1.5,0.8888888888888888
529,MRI,1996,3,0,3,24,32,8,8.0,10.666666666666666,0.07851239669421486,13,17,4,0.5454545454545454,0.07692307692307693,0.8125,0.5873015873015873,1.625,0.7647058823529411
530,MRI,2000,4,0,4,44,46,9,11.0,11.5,0.06172839506172842,26,23,6,0.25,0.23076923076923078,0.875,0.509181450357921,1.5454545454545454,1.1304347826086956
531,MRI,2004,5,0,5,59,54,10,11.8,10.8,0.0650887573964497,20,20,8,0.23076923076923078,0.25,0.5985576923076923,0.34927739211626685,1.5593220338983051,1.0
532,MRI,2008,6,1,6,64,57,10,10.666666666666666,9.5,0.1111111111111111,9,9,5,0.3333333333333333,0.4444444444444444,0.3688461538461538,0.16942191369301346,1.53125,1.0
533,SEY,1980,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
534,SEY,1984,1,0,1,11,15,2,11.0,15.0,0.10204081632653057,11,15,2,0.19047619047619047,0.0,0.0,0.0,1.9090909090909092,0.7333333333333333
535,SEY,1992,3,0,2,17,23,2,8.5,11.5,0.06666666666666667,9,15,2,0.2,0.3333333333333333,-0.18181818181818177,0.0,2.0588235294117645,0.6
536,SEY,1996,4,0,3,28,37,4,9.333333333333334,12.333333333333334,0.06122448979591835,11,18,4,0.14285714285714285,0.0,0.020202020202020277,0.09999999999999998,2.0,0.6111111111111112
537,SEY,2000,5,0,4,33,39,5,8.25,9.75,0.1111111111111111,9,9,5,0.1111111111111111,0.4444444444444444,-0.04713804713804707,-0.10000000000000002,1.8484848484848484,1.0
538,SEY,2004,6,0,5,39,43,6,7.8,8.6,0.1111111111111111,9,9,5,0.3333333333333333,0.3333333333333333,-0.035353535353535304,-0.07500000000000001,1.7179487179487178,1.0
539,SEY,2008,7,0,6,46,47,7,7.666666666666667,7.833333333333333,0.10000000000000003,9,10,7,0.2,0.2222222222222222,-0.028282828282828243,-0.03777777777777778,1.6304347826086956,0.9
540,SEY,2012,8,0,7,52,51,8,7.428571428571429,7.285714285714286,0.12000000000000002,9,9,6,0.3,0.3333333333333333,-0.023569023569023535,-0.04814814814814814,1.5961538461538463,1.0
541,SEY,2016,9,0,8,58,54,8,7.25,6.75,0.16666666666666669,6,6,4,0.3333333333333333,0.0,-0.0678210678210678,-0.08888888888888889,1.5344827586206897,1.0
542,SEY,2020,10,0,9,64,57,8,7.111111111111111,6.333333333333333,0.10000000000000003,10,10,6,0.2,0.4,0.02398989898989902,0.005555555555555564,1.5,1.0
543,SEY,2024,11,0,10,67,63,8,6.7,6.3,0.16666666666666669,5,6,4,0.3333333333333333,0.4,-0.03423120089786754,-0.039506172839506165,1.5223880597014925,0.8333333333333334
544,TCH,1920,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
545,LUX,1900,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
546,MTN,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
547,MTN,1988,1,0,1,2,2,1,2.0,2.0,0.5,2,2,1,0.0,0.0,0.0,0.0,1.0,1.0
548,MTN,1992,2,0,2,7,7,2,3.5,3.5,0.14285714285714285,6,7,2,0.0,0.16666666666666666,2.0,2.5,1.2857142857142858,0.8571428571428571
549,MTN,1996,3,0,3,12,13,2,4.0,4.333333333333333,0.16666666666666669,6,6,1,0.0,0.16666666666666666,1.0,1.1785714285714286,1.25,1.0
550,MTN,2000,4,0,4,13,13,2,3.25,3.25,0.25,4,4,1,0.0,0.75,0.5555555555555555,0.6746031746031745,1.3076923076923077,1.0
551,MTN,2004,5,0,5,15,14,2,3.0,2.8,0.5,2,2,1,0.5,0.0,0.29166666666666663,0.38095238095238093,1.2666666666666666,1.0
552,MTN,2008,6,0,6,17,14,2,2.8333333333333335,2.3333333333333335,0.5,2,2,1,0.5,0.0,0.2333333333333333,0.30476190476190473,1.2352941176470589,1.0
553,MTN,2012,7,0,7,19,14,2,2.7142857142857144,2.0,0.5,2,2,1,0.5,0.0,0.19444444444444442,0.25396825396825395,1.2105263157894737,1.0
554,MTN,2016,8,0,8,21,15,2,2.625,1.875,0.5,2,2,1,0.5,0.0,0.16666666666666666,0.21768707482993196,1.1904761904761905,1.0
555,MTN,2020,9,0,9,22,15,2,2.4444444444444446,1.6666666666666667,0.5,2,2,1,0.5,0.5,0.14583333333333331,0.19047619047619047,1.2272727272727273,1.0
556,MTN,2024,10,0,10,23,17,2,2.3,1.7,0.5,2,2,1,0.5,0.5,0.12962962962962962,0.1693121693121693,1.2608695652173914,1.0
557,SKN,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
558,SKN,2000,1,0,1,10,5,1,10.0,5.0,0.25510204081632654,10,5,1,0.6428571428571429,0.0,0.0,0.0,1.4,2.0
559,SKN,2004,2,0,2,10,8,1,5.0,4.0,0.25,2,4,1,0.5,1.0,-0.8,-0.19999999999999996,1.7,0.5
560,SKN,2008,3,0,3,11,8,1,3.6666666666666665,2.6666666666666665,0.5,2,2,1,0.5,0.5,-0.4,-0.35,1.6363636363636365,1.0
561,SKN,2012,4,0,4,13,8,1,3.25,2.0,0.22222222222222227,4,5,1,0.6666666666666666,0.5,0.06666666666666665,0.26666666666666666,1.6153846153846154,0.8
562,SKN,2016,5,0,5,17,8,1,3.4,1.6,0.42857142857142855,4,3,1,0.0,0.0,0.04999999999999999,0.1,1.6470588235294117,1.3333333333333333
563,SKN,2020,6,0,6,19,8,1,3.1666666666666665,1.3333333333333333,0.3333333333333333,6,4,1,0.1111111111111111,0.6666666666666666,0.13999999999999999,0.14666666666666667,1.631578947368421,1.5
564,SKN,2024,7,0,7,20,10,1,2.857142857142857,1.4285714285714286,0.5,2,2,1,0.5,0.5,0.005555555555555536,0.03888888888888888,1.65,1.0
565,TTO,1948,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
566,DOM,1964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
567,DOM,1968,1,0,1,1,1,1,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
568,DOM,1972,2,0,2,18,16,5,9.0,8.0,0.09027777777777779,18,16,5,0.0,0.05555555555555555,17.0,15.0,1.3888888888888888,1.125
569,DOM,1976,3,0,3,21,18,6,7.0,6.0,0.28,5,4,3,0.0,0.4,8.13888888888889,7.125,1.380952380952381,1.25
570,DOM,1980,4,0,4,31,26,6,7.75,6.5,0.10743801652892562,10,10,3,0.18181818181818182,0.0,5.7592592592592595,5.25,1.2903225806451613,1.0
571,DOM,1984,5,1,5,37,30,7,7.4,6.0,0.14285714285714285,6,7,4,0.14285714285714285,0.0,4.219444444444445,3.8625,1.2702702702702702,0.8571428571428571
572,VIN,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
573,VIN,1992,1,0,1,6,6,1,6.0,6.0,0.16666666666666669,6,6,1,0.16666666666666666,0.0,0.0,0.0,1.0,1.0
574,VIN,1996,2,0,2,10,9,1,5.0,4.5,0.3125,6,5,1,0.25,0.3333333333333333,0.0,-0.16666666666666663,1.3,1.2
575,VIN,2000,3,0,3,16,12,1,5.333333333333333,4.0,0.25,8,6,1,0.08333333333333333,0.25,0.16666666666666663,0.016666666666666663,1.4375,1.3333333333333333
576,VIN,2004,4,0,4,19,14,2,4.75,3.5,0.25,4,4,2,0.5,0.25,-0.05555555555555558,-0.10000000000000002,1.368421052631579,1.0
577,VIN,2008,5,0,5,21,14,2,4.2,2.8,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,-0.10416666666666669,-0.1375,1.3333333333333333,1.0
578,VIN,2012,6,0,6,23,15,2,3.8333333333333335,2.5,0.5,2,2,1,0.5,0.0,-0.15000000000000002,-0.1766666666666667,1.3043478260869565,1.0
579,VIN,2016,7,0,7,25,15,2,3.5714285714285716,2.142857142857143,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,-0.041666666666666685,-0.0638888888888889,1.28,1.0
580,VIN,2020,8,0,8,28,16,2,3.5,2.0,0.25,4,4,2,0.5,0.25,0.011904761904761878,-0.007142857142857165,1.25,1.0
581,VIN,2024,9,0,9,31,19,2,3.4444444444444446,2.111111111111111,0.3333333333333333,3,3,2,0.6666666666666666,0.0,-0.020833333333333356,-0.03750000000000002,1.2258064516129032,1.0
582,JAM,1948,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
583,LBR,1956,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
584,LBR,1960,1,0,1,4,6,1,4.0,6.0,0.2231404958677686,4,6,1,0.0,0.0,0.0,0.0,2.75,0.6666666666666666
585,LBR,1964,2,0,2,5,7,1,2.5,3.5,0.22222222222222227,4,5,1,0.0,0.75,0.0,-0.16666666666666663,2.4,0.8
586,LBR,1972,4,0,3,6,7,1,2.0,2.3333333333333335,0.5,1,2,1,0.0,0.0,-0.375,-0.3833333333333333,2.3333333333333335,0.5
587,LBR,1984,7,0,4,11,8,1,2.75,2.0,0.20000000000000004,5,5,1,0.0,0.0,1.0833333333333333,0.24444444444444446,1.7272727272727273,1.0
588,LBR,1988,8,0,5,18,10,1,3.6,2.0,0.22000000000000008,7,7,1,0.1,0.0,0.9125,0.2833333333333333,1.6111111111111112,1.0
589,LBR,1996,10,0,6,24,16,2,4.0,2.6666666666666665,0.10743801652892562,8,10,2,0.2727272727272727,0.25,0.7585714285714286,0.31238095238095237,1.625,0.8
590,LBR,2000,11,0,7,28,17,2,4.0,2.4285714285714284,0.42857142857142855,5,3,1,0.14285714285714285,0.2,0.5696428571428571,0.14365079365079367,1.6428571428571428,1.6666666666666667
591,LBR,2004,12,0,8,33,19,2,4.125,2.375,0.22000000000000008,8,7,1,0.2,0.375,0.5739795918367346,0.31360544217687075,1.5757575757575757,1.1428571428571428
592,LBR,2008,13,0,9,35,19,2,3.888888888888889,2.111111111111111,0.5,2,2,1,0.5,0.0,0.4084821428571428,0.18511904761904763,1.542857142857143,1.0
593,LBR,2012,14,0,10,38,20,2,3.8,2.0,0.25,3,4,1,0.5,0.0,0.4186507936507936,0.27566137566137566,1.5263157894736843,0.75
594,LBR,2016,15,0,11,40,21,2,3.6363636363636362,1.9090909090909092,0.3333333333333333,3,3,1,0.6666666666666666,0.3333333333333333,0.3767857142857142,0.2230952380952381,1.5,1.0
595,LBR,2020,16,0,12,42,21,2,3.5,1.75,0.3333333333333333,2,3,1,0.3333333333333333,0.0,0.3122294372294372,0.2028138528138528,1.5,0.6666666666666666
596,LBR,2024,17,0,13,44,24,2,3.3846153846153846,1.8461538461538463,0.375,3,3,1,0.25,0.3333333333333333,0.3278769841269841,0.18591269841269842,1.5227272727272727,1.0
597,SUR,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598,SUR,1972,1,0,1,1,1,1,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
599,SUR,1976,2,0,2,3,3,2,1.5,1.5,0.3333333333333333,2,3,2,0.0,0.0,1.0,2.0,1.3333333333333333,0.6666666666666666
600,SUR,1984,4,0,3,5,5,2,1.6666666666666667,1.6666666666666667,0.25,3,4,2,0.0,0.3333333333333333,0.75,1.1666666666666665,1.2,0.75
601,SUR,1988,5,1,4,10,11,3,2.5,2.75,0.14285714285714285,5,7,3,0.0,0.0,0.7222222222222223,1.0277777777777777,1.3,0.7142857142857143
602,NEP,1964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603,NEP,1972,2,0,1,6,5,2,6.0,5.0,0.22222222222222227,6,5,2,0.0,0.0,0.0,0.0,1.0,1.2
604,NEP,1976,3,0,2,8,5,2,4.0,2.5,1.0,2,1,1,0.0,0.0,-0.6666666666666667,-0.8,1.0,2.0
605,NEP,1980,4,0,3,9,5,2,3.0,1.6666666666666667,1.0,1,1,1,0.0,0.0,-0.5833333333333334,-0.4,1.0,1.0
606,NEP,1984,5,0,4,18,10,3,4.5,2.5,0.12000000000000002,10,9,3,0.0,0.1,2.611111111111111,2.4,1.0,1.1111111111111112
607,NEP,1988,6,0,5,27,13,3,5.4,2.6,0.16000000000000003,10,8,3,0.0,0.1,1.9583333333333333,1.7722222222222221,1.0,1.25
608,NEP,1992,7,0,6,41,24,5,6.833333333333333,4.0,0.07,16,17,5,0.15,0.125,1.6866666666666668,1.6427777777777777,1.0975609756097562,0.9411764705882353
609,NEP,1996,8,0,7,42,24,5,6.0,3.4285714285714284,0.5,2,2,2,0.5,0.5,1.2597222222222222,1.2219226579520697,1.119047619047619,1.0
610,NEP,2000,9,0,8,47,27,6,5.875,3.375,0.16666666666666669,6,6,4,0.5,0.16666666666666666,1.3654761904761905,1.3330765639589168,1.1063829787234043,1.0
611,NEP,2004,10,0,9,52,29,6,5.777777777777778,3.2222222222222223,0.20000000000000004,5,5,3,0.6,0.0,1.1739583333333334,1.145608660130719,1.0961538461538463,1.0
612,NEP,2008,11,0,10,58,34,7,5.8,3.4,0.16666666666666669,6,6,4,0.5,0.0,1.0657407407407407,1.0405410312273056,1.0862068965517242,1.0
613,NEP,2012,12,0,11,66,36,7,6.0,3.272727272727273,0.125,8,8,6,0.5,0.0,0.9925,0.9698202614379084,1.0757575757575757,1.0
614,NEP,2016,13,0,12,70,37,7,5.833333333333333,3.0833333333333335,0.20000000000000004,5,5,3,0.6,0.2,0.8681818181818183,0.8475638740344622,1.0714285714285714,1.0
615,NEP,2020,14,0,13,77,41,8,5.923076923076923,3.1538461538461537,0.14285714285714285,7,7,5,0.5714285714285714,0.0,0.8291666666666667,0.8102668845315905,1.0649350649350648,1.0
616,NEP,2024,15,0,14,81,46,8,5.785714285714286,3.2857142857142856,0.20000000000000004,5,5,4,0.8,0.2,0.7434065934065934,0.725960640666523,1.0740740740740742,1.0
617,MGL,1964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
618,MGL,1968,1,1,1,21,29,5,21.0,29.0,0.04625000000000001,21,29,5,0.325,0.0,0.0,0.0,1.9047619047619047,0.7241379310344828
619,AUT,1896,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
620,PLW,2000,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
621,PLW,2004,1,0,1,5,5,3,5.0,5.0,0.20000000000000004,5,5,3,0.6,0.0,0.0,0.0,1.0,1.0
622,PLW,2008,2,0,2,9,8,4,4.5,4.0,0.25,4,4,3,0.5,0.0,-0.19999999999999996,-0.19999999999999996,1.0,1.0
623,PLW,2012,3,0,3,13,10,4,4.333333333333333,3.3333333333333335,0.20000000000000004,5,5,3,0.4,0.2,0.025000000000000022,0.025000000000000022,1.0,1.0
624,PLW,2016,4,0,4,18,12,5,4.5,3.0,0.20000000000000004,5,5,4,0.6,0.0,0.01666666666666668,0.01666666666666668,1.0,1.0
625,PLW,2020,5,0,5,21,14,6,4.2,2.8,0.16666666666666669,5,6,4,0.5,0.4,0.012500000000000011,0.0625,1.0476190476190477,0.8333333333333334
626,PLW,2024,6,0,6,24,17,6,4.0,2.8333333333333335,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.06999999999999999,-0.05,1.0416666666666667,1.0
627,LTU,1924,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
628,LTU,1928,1,0,1,13,2,2,13.0,2.0,0.7396449704142012,13,2,2,0.0,0.0,0.0,0.0,1.0,6.5
629,LTU,1992,17,1,2,24,11,5,12.0,5.5,0.14792899408284027,12,10,4,0.07692307692307693,0.08333333333333333,-0.07692307692307687,4.0,1.0416666666666667,1.2
630,TOG,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
631,TOG,1984,3,0,1,7,5,3,7.0,5.0,0.26530612244897955,7,5,3,0.0,0.0,0.0,0.0,1.0,1.4
632,TOG,1988,4,0,2,13,9,3,6.5,4.5,0.16666666666666669,6,6,2,0.0,0.0,-0.1428571428571429,0.19999999999999996,1.0,1.0
633,TOG,1992,5,0,3,19,11,3,6.333333333333333,3.6666666666666665,0.16666666666666669,6,6,2,0.0,0.0,-0.07142857142857145,0.09999999999999998,1.0,1.0
634,TOG,1996,6,0,4,24,13,3,6.0,3.25,0.2839506172839506,6,5,2,0.0,0.16666666666666666,-0.04761904761904764,0.011111111111111108,1.125,1.2
635,TOG,2000,7,0,5,26,13,3,5.2,2.6,0.38775510204081637,5,4,1,0.0,0.6,-0.07738095238095238,-0.04166666666666666,1.1538461538461537,1.25
636,TOG,2004,8,0,6,28,15,4,4.666666666666667,2.5,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,-0.14190476190476192,-0.08333333333333333,1.1785714285714286,1.0
637,TOG,2008,9,1,7,31,17,5,4.428571428571429,2.4285714285714284,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.11825396825396826,-0.06944444444444443,1.1612903225806452,1.0
638,NAM,1992,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
639,AHO,1952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
640,AHO,1960,2,0,1,11,1,1,11.0,1.0,1.0,11,1,1,0.0,0.0,0.0,0.0,1.0,11.0
641,AHO,1964,3,0,2,16,5,2,8.0,2.5,0.28,5,4,1,0.0,0.0,-0.5454545454545454,3.0,1.0,1.25
642,AHO,1968,4,0,3,18,7,3,6.0,2.3333333333333335,0.25,4,4,2,0.0,0.5,-0.3727272727272727,1.5,1.0,1.0
643,AHO,1972,5,0,4,20,9,3,5.0,2.25,0.28,5,4,2,0.4,0.6,-0.16515151515151513,1.0,1.05,1.25
644,AHO,1976,6,0,5,21,10,4,4.2,2.0,0.5,2,2,2,0.0,0.5,-0.2738636363636363,0.625,1.0952380952380953,1.0
645,AHO,1984,8,0,6,25,14,6,4.166666666666667,2.3333333333333335,0.25,4,4,2,0.0,0.0,-0.019090909090909047,0.7,1.08,1.0
646,AHO,1988,9,1,7,33,23,8,4.714285714285714,3.2857142857142856,0.1124260355029586,8,10,3,0.5384615384615384,0.0,0.15075757575757578,0.8333333333333334,1.2121212121212122,0.8
647,UKR,1996,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
648,ISL,1908,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
649,ISL,1912,1,0,1,1,1,1,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
650,ISL,1936,7,0,2,3,3,2,1.5,1.5,0.5,2,2,2,0.0,0.0,1.0,1.0,1.0,1.0
651,ISL,1948,10,0,3,15,8,3,5.0,2.6666666666666665,0.408284023668639,12,6,2,0.0,0.0,3.0,1.5,1.0666666666666667,2.0
652,ISL,1952,11,0,4,34,23,5,8.5,5.75,0.07544581618655692,19,18,3,0.1111111111111111,0.0,2.194444444444444,1.6666666666666667,1.2352941176470589,1.0555555555555556
653,ISL,1956,12,1,5,41,28,5,8.2,5.6,0.12345679012345678,9,11,1,0.0,0.2222222222222222,1.5142543859649122,1.1527777777777777,1.4146341463414633,0.8181818181818182
654,ASA,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
655,ASA,1992,1,0,1,6,6,4,6.0,6.0,0.16666666666666669,6,6,4,0.0,0.0,0.0,0.0,1.0,1.0
656,ASA,1996,2,0,2,7,8,4,3.5,4.0,0.3333333333333333,3,3,2,0.0,0.6666666666666666,-0.5,-0.5,1.1428571428571428,1.0
657,ASA,2000,3,0,3,12,12,5,4.0,4.0,0.18367346938775508,7,6,5,0.14285714285714285,0.2857142857142857,0.41666666666666674,0.25,1.0833333333333333,1.1666666666666667
658,ASA,2004,4,0,4,14,16,6,3.5,4.0,0.25,4,4,3,0.25,0.5,0.13492063492063497,0.055555555555555546,1.2142857142857142,1.0
659,ASA,2008,5,0,5,15,17,6,3.0,3.4,0.3333333333333333,3,3,2,0.3333333333333333,0.6666666666666666,0.03869047619047622,-0.020833333333333343,1.2,1.0
660,ASA,2012,6,0,6,19,20,8,3.1666666666666665,3.3333333333333335,0.25,4,4,3,0.5,0.0,0.09761904761904763,0.049999999999999975,1.1578947368421053,1.0
661,ASA,2016,7,0,7,23,22,8,3.2857142857142856,3.142857142857143,0.25,4,4,3,0.25,0.0,0.08134920634920635,0.04166666666666665,1.1304347826086956,1.0
662,ASA,2020,8,0,8,27,24,8,3.375,3.0,0.25,4,4,3,0.25,0.0,0.06972789115646259,0.0357142857142857,1.1111111111111112,1.0
663,ASA,2024,9,0,9,33,29,8,3.6666666666666665,3.2222222222222223,0.22222222222222227,6,5,4,0.16666666666666666,0.0,0.12351190476190477,0.062499999999999986,1.0909090909090908,1.2
664,SAM,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
665,SAM,1988,1,0,1,8,9,3,8.0,9.0,0.1111111111111111,8,9,3,0.0,0.0,0.0,0.0,1.125,0.8888888888888888
666,SAM,1992,2,0,2,18,16,4,9.0,8.0,0.09090909090909091,11,11,4,0.0,0.09090909090909091,0.375,0.22222222222222232,1.0555555555555556,1.0
667,SAM,1996,3,0,3,22,17,4,7.333333333333333,5.666666666666667,0.20000000000000004,5,5,2,0.0,0.2,-0.08522727272727271,-0.16161616161616155,1.0909090909090908,1.0
668,SAM,2000,4,0,4,27,19,4,6.75,4.75,0.20000000000000004,5,5,3,0.2,0.0,-0.0568181818181818,-0.1077441077441077,1.0740740740740742,1.0
669,SAM,2004,5,0,5,31,23,6,6.2,4.6,0.20000000000000004,5,5,5,0.2,0.2,-0.042613636363636354,-0.08080808080808077,1.096774193548387,1.0
670,SAM,2008,6,1,6,34,23,6,5.666666666666667,3.8333333333333335,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.11409090909090909,-0.14464646464646463,1.088235294117647,1.0
671,RWA,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
672,RWA,1988,1,0,1,3,6,1,3.0,6.0,0.16666666666666669,3,6,1,0.3333333333333333,0.0,0.0,0.0,2.0,0.5
673,RWA,1992,2,0,2,8,9,1,4.0,4.5,0.15625,6,7,1,0.5,0.16666666666666666,1.0,0.16666666666666674,1.75,0.8571428571428571
674,RWA,1996,3,0,3,16,12,2,5.333333333333333,4.0,0.16000000000000003,10,8,2,0.3,0.2,0.8333333333333334,0.15476190476190477,1.5,1.25
675,RWA,2000,4,0,4,19,12,2,4.75,3.0,0.25,4,4,1,0.0,0.25,0.3555555555555556,-0.06349206349206349,1.4210526315789473,1.0
676,RWA,2004,5,0,5,22,15,3,4.4,3.0,0.20000000000000004,5,5,2,0.4,0.4,0.3291666666666667,0.014880952380952384,1.4090909090909092,1.0
677,RWA,2008,6,0,6,25,15,3,4.166666666666667,2.5,0.20000000000000004,5,5,2,0.4,0.4,0.26333333333333336,0.011904761904761908,1.36,1.0
678,RWA,2012,7,0,7,26,16,3,3.7142857142857144,2.2857142857142856,0.25,4,4,2,0.5,0.75,0.18611111111111114,-0.023412698412698402,1.3846153846153846,1.0
679,RWA,2016,8,0,8,32,18,4,4.0,2.25,0.14285714285714285,7,7,4,0.2857142857142857,0.14285714285714285,0.2666666666666667,0.0870748299319728,1.3125,1.0
680,RWA,2020,9,0,9,37,19,4,4.111111111111111,2.111111111111111,0.14285714285714285,7,7,3,0.42857142857142855,0.2857142857142857,0.23333333333333336,0.0761904761904762,1.2972972972972974,1.0
681,RWA,2024,10,0,10,41,24,5,4.1,2.4,0.20000000000000004,5,5,3,0.4,0.2,0.17566137566137568,0.035978835978835985,1.2926829268292683,1.0
682,CRO,1992,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
683,DMA,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
684,DMA,2000,1,0,1,6,6,2,6.0,6.0,0.16666666666666669,6,6,2,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
685,DMA,2004,2,0,2,10,9,2,5.0,4.5,0.25,4,4,2,0.5,0.0,-0.33333333333333337,-0.33333333333333337,1.0,1.0
686,DMA,2008,3,0,3,12,10,2,4.0,3.3333333333333335,0.5,2,2,1,0.5,0.0,-0.4166666666666667,-0.4166666666666667,1.0,1.0
687,DMA,2012,4,0,4,13,10,2,3.25,2.5,0.5,2,2,1,0.0,0.5,-0.2777777777777778,-0.2777777777777778,1.0769230769230769,1.0
688,DMA,2016,5,0,5,14,11,2,2.8,2.2,0.5,2,2,1,0.5,0.5,-0.20833333333333334,-0.20833333333333334,1.0714285714285714,1.0
689,DMA,2020,6,0,6,16,12,2,2.6666666666666665,2.0,0.5,2,2,1,0.5,0.0,-0.16666666666666669,-0.16666666666666669,1.0625,1.0
690,DMA,2024,7,1,7,17,14,2,2.4285714285714284,2.0,0.5,2,2,1,0.5,0.5,-0.1388888888888889,-0.1388888888888889,1.1176470588235294,1.0
691,HAI,1900,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
692,HAI,1924,6,1,1,3,4,2,3.0,4.0,0.25,3,4,2,0.0,0.0,0.0,0.0,1.3333333333333333,0.75
693,MLT,1928,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
694,MLT,1936,2,0,1,9,1,1,9.0,1.0,1.0,9,1,1,0.0,0.0,0.0,0.0,1.0,9.0
695,MLT,1948,5,0,2,20,2,2,10.0,1.0,0.7024793388429753,11,2,2,0.0,0.0,0.22222222222222232,1.0,1.0,5.5
696,MLT,1960,8,0,3,21,2,2,7.0,0.6666666666666666,1.0,1,1,1,0.0,0.0,-0.34343434343434337,0.25,1.0,1.0
697,MLT,1968,10,0,4,31,8,6,7.75,2.0,0.18343195266272194,10,6,4,0.0,0.0,2.771043771043771,1.8333333333333333,1.096774193548387,1.6666666666666667
698,MLT,1972,11,0,5,31,9,6,6.2,1.8,1.0,1,1,1,0.0,1.0,1.8532828282828282,1.1666666666666667,1.1290322580645162,1.0
699,MLT,1980,13,0,6,35,9,6,5.833333333333333,1.5,0.6800000000000002,5,2,2,0.0,0.2,2.2826262626262626,1.1333333333333333,1.1142857142857143,2.5
